InvoiceNo,UniqueItem,TotalPrice,CustomerID,Country,InvoiceDate
546558,1,2583.76,,Hong Kong,2011-03-15 09:50:00
546560,1,62.5,12931.0,United Kingdom,2011-03-15 10:26:00
546561,34,548.75,18260.0,United Kingdom,2011-03-15 10:34:00
546562,19,317.56,16293.0,United Kingdom,2011-03-15 10:45:00
546563,22,343.62,15047.0,United Kingdom,2011-03-15 10:49:00
546569,45,1477.56,14016.0,EIRE,2011-03-15 10:53:00
546580,24,870.59,14911.0,EIRE,2011-03-15 11:09:00
546622,25,108.1,17954.0,United Kingdom,2011-03-15 11:30:00
546624,23,422.54,14193.0,United Kingdom,2011-03-15 11:38:00
546625,24,170.75,17542.0,United Kingdom,2011-03-15 11:45:00
546631,2,300.0,15181.0,United Kingdom,2011-03-15 12:03:00
546632,1,76.32,17080.0,United Kingdom,2011-03-15 12:05:00
546633,2,163.2,16168.0,United Kingdom,2011-03-15 12:06:00
546634,12,78.04,14527.0,United Kingdom,2011-03-15 12:10:00
546635,41,221.19,16392.0,United Kingdom,2011-03-15 12:11:00
546636,22,137.9,14534.0,United Kingdom,2011-03-15 12:19:00
546637,3,292.3,13854.0,United Kingdom,2011-03-15 12:37:00
546638,26,410.7,15106.0,United Kingdom,2011-03-15 12:52:00
546639,19,309.34,13971.0,United Kingdom,2011-03-15 12:54:00
546640,13,238.2,14092.0,United Kingdom,2011-03-15 12:56:00
546642,9,317.78,12779.0,Poland,2011-03-15 13:13:00
546643,30,542.97,16214.0,United Kingdom,2011-03-15 13:23:00
546644,15,339.34,15932.0,United Kingdom,2011-03-15 13:28:00
546646,21,138.28,13716.0,United Kingdom,2011-03-15 13:49:00
546648,78,1794.43,,United Kingdom,2011-03-15 14:15:00
546649,46,507.3,,United Kingdom,2011-03-15 14:17:00
546650,41,431.36,,United Kingdom,2011-03-15 14:17:00
546651,37,440.91,,United Kingdom,2011-03-15 14:17:00
546652,53,664.84,,United Kingdom,2011-03-15 14:18:00
546653,49,549.52,,United Kingdom,2011-03-15 14:18:00
546654,34,503.63,,United Kingdom,2011-03-15 14:18:00
546655,36,411.24,,United Kingdom,2011-03-15 14:19:00
546656,54,662.95,,United Kingdom,2011-03-15 14:19:00
546657,1,5.1,17816.0,United Kingdom,2011-03-15 14:20:00
546658,33,501.25,15150.0,United Kingdom,2011-03-15 14:21:00
546659,9,242.4,16996.0,United Kingdom,2011-03-15 14:25:00
546660,27,1041.45,14156.0,EIRE,2011-03-15 14:32:00
546661,1,0.0,,United Kingdom,2011-03-15 14:33:00
546662,6,95.0,16782.0,United Kingdom,2011-03-15 14:36:00
546663,3,7.12,,United Kingdom,2011-03-15 14:36:00
546665,14,215.49,15867.0,United Kingdom,2011-03-15 15:06:00
546666,1,0.0,,United Kingdom,2011-03-15 15:14:00
546667,14,236.1,14735.0,United Kingdom,2011-03-15 15:31:00
546668,9,218.1,14735.0,United Kingdom,2011-03-15 15:33:00
546669,23,983.3,14226.0,United Kingdom,2011-03-15 15:36:00
546670,107,610.88,13451.0,United Kingdom,2011-03-15 15:37:00
546672,1,0.0,,United Kingdom,2011-03-15 15:47:00
546673,1,0.0,,United Kingdom,2011-03-15 16:11:00
546677,3,363.4,18144.0,United Kingdom,2011-03-15 16:29:00
546678,29,565.54,12681.0,France,2011-03-15 16:39:00
546679,50,283.73,13121.0,United Kingdom,2011-03-15 16:47:00
546681,20,301.9,16297.0,United Kingdom,2011-03-16 08:29:00
546682,22,352.6,12994.0,United Kingdom,2011-03-16 08:31:00
546683,18,248.27,12868.0,United Kingdom,2011-03-16 09:38:00
546684,29,1829.04,16152.0,United Kingdom,2011-03-16 09:47:00
546685,21,369.9,15687.0,United Kingdom,2011-03-16 09:52:00
546686,16,300.19,14636.0,United Kingdom,2011-03-16 09:52:00
546687,22,422.43,16040.0,United Kingdom,2011-03-16 09:58:00
546688,7,175.3,16497.0,United Kingdom,2011-03-16 10:17:00
546689,13,680.4,16985.0,United Kingdom,2011-03-16 10:24:00
546690,3,148.5,16985.0,United Kingdom,2011-03-16 10:25:00
546691,3,306.64,15793.0,United Kingdom,2011-03-16 10:45:00
546724,4,6.7,12845.0,United Kingdom,2011-03-16 11:02:00
546728,1,290.0,13983.0,United Kingdom,2011-03-16 11:09:00
546729,12,233.75,18231.0,United Kingdom,2011-03-16 11:36:00
546731,26,961.56,13089.0,United Kingdom,2011-03-16 11:39:00
546732,19,139.35,14606.0,United Kingdom,2011-03-16 11:41:00
546733,3,705.6,16029.0,United Kingdom,2011-03-16 11:47:00
546734,3,705.6,16029.0,United Kingdom,2011-03-16 11:49:00
546736,1,414.72,16013.0,United Kingdom,2011-03-16 11:52:00
546737,29,439.03,13358.0,United Kingdom,2011-03-16 11:52:00
546738,11,853.08,16422.0,United Kingdom,2011-03-16 11:57:00
546739,42,3018.34,17511.0,United Kingdom,2011-03-16 12:12:00
546741,1,99.0,13261.0,United Kingdom,2011-03-16 12:22:00
546742,33,704.5,12849.0,United Kingdom,2011-03-16 12:26:00
546748,16,370.48,15182.0,United Kingdom,2011-03-16 12:42:00
546749,3,328.6,14543.0,United Kingdom,2011-03-16 12:43:00
546750,1,15.0,14543.0,United Kingdom,2011-03-16 12:44:00
546751,26,311.66,13668.0,United Kingdom,2011-03-16 12:45:00
546752,5,142.5,13299.0,United Kingdom,2011-03-16 12:55:00
546753,48,309.46,16383.0,United Kingdom,2011-03-16 13:00:00
546754,3,384.0,13027.0,United Kingdom,2011-03-16 13:13:00
546755,31,702.8,12502.0,Spain,2011-03-16 13:29:00
546756,1,0.0,,United Kingdom,2011-03-16 13:31:00
546757,7,282.3,15381.0,United Kingdom,2011-03-16 13:44:00
546759,11,300.7,12712.0,Germany,2011-03-16 13:58:00
546760,30,516.15,12597.0,Spain,2011-03-16 14:00:00
546761,7,432.2,17858.0,United Kingdom,2011-03-16 14:02:00
546762,9,28.18,17961.0,United Kingdom,2011-03-16 14:12:00
546763,16,112.85,,United Kingdom,2011-03-16 14:24:00
546764,17,300.98,15671.0,United Kingdom,2011-03-16 14:31:00
546765,8,147.71,12437.0,France,2011-03-16 14:37:00
546766,3,52.8,12971.0,United Kingdom,2011-03-16 14:49:00
546767,5,77.16,12971.0,United Kingdom,2011-03-16 14:51:00
546768,6,584.76,15694.0,United Kingdom,2011-03-16 14:54:00
546769,44,859.01,17504.0,United Kingdom,2011-03-16 14:57:00
546770,8,115.09,12523.0,France,2011-03-16 15:17:00
546771,26,200.7,17515.0,United Kingdom,2011-03-16 15:19:00
546772,3,152.76,15030.0,United Kingdom,2011-03-16 15:34:00
546774,92,581.89,14505.0,United Kingdom,2011-03-16 15:45:00
546775,1,152.64,17306.0,United Kingdom,2011-03-16 15:58:00
546776,8,138.88,17460.0,United Kingdom,2011-03-16 16:08:00
546778,45,625.85,14572.0,United Kingdom,2011-03-16 16:38:00
546779,2,14.85,,United Kingdom,2011-03-16 17:19:00
546780,19,3978.99,12435.0,Denmark,2011-03-17 07:40:00
546781,23,473.82,12955.0,United Kingdom,2011-03-17 09:03:00
546782,12,232.4,15291.0,United Kingdom,2011-03-17 09:13:00
546784,40,633.1,18189.0,United Kingdom,2011-03-17 09:49:00
546785,5,302.52,15189.0,United Kingdom,2011-03-17 09:56:00
546786,12,239.0,16523.0,United Kingdom,2011-03-17 09:57:00
546787,12,398.98,14035.0,United Kingdom,2011-03-17 10:01:00
546788,4,209.85,13946.0,United Kingdom,2011-03-17 10:02:00
546789,9,10065.0,15769.0,United Kingdom,2011-03-17 10:17:00
546790,14,136.57,14713.0,United Kingdom,2011-03-17 10:26:00
546791,42,665.46,17716.0,United Kingdom,2011-03-17 10:38:00
546827,1,622.5,15301.0,United Kingdom,2011-03-17 10:52:00
546828,1,71.4,13185.0,United Kingdom,2011-03-17 11:56:00
546829,4,62.85,14840.0,United Kingdom,2011-03-17 12:00:00
546830,14,449.87,16839.0,United Kingdom,2011-03-17 12:10:00
546831,8,606.84,13199.0,United Kingdom,2011-03-17 12:15:00
546832,5,333.74,13216.0,United Kingdom,2011-03-17 12:18:00
546837,19,372.12,13650.0,United Kingdom,2011-03-17 12:37:00
546843,26,592.18,12472.0,Germany,2011-03-17 12:40:00
546846,39,128.49,13533.0,United Kingdom,2011-03-17 12:47:00
546847,2,437.4,12989.0,United Kingdom,2011-03-17 12:51:00
546848,3,18.15,13533.0,United Kingdom,2011-03-17 12:53:00
546849,23,101.35,13623.0,United Kingdom,2011-03-17 13:13:00
546850,95,653.57,13268.0,United Kingdom,2011-03-17 13:20:00
546851,35,771.02,12480.0,Germany,2011-03-17 13:23:00
546852,2,111.96,13104.0,United Kingdom,2011-03-17 13:27:00
546853,1,73.5,12845.0,United Kingdom,2011-03-17 13:34:00
546855,30,218.83,18168.0,United Kingdom,2011-03-17 13:58:00
546856,30,372.64,15433.0,United Kingdom,2011-03-17 14:12:00
546857,16,217.43,12937.0,United Kingdom,2011-03-17 14:19:00
546860,6,316.82,18198.0,United Kingdom,2011-03-17 14:47:00
546861,25,381.78,14911.0,EIRE,2011-03-17 15:03:00
546862,37,914.93,16216.0,United Kingdom,2011-03-17 15:34:00
546863,5,676.2,16377.0,United Kingdom,2011-03-17 15:41:00
546866,30,232.39,14462.0,United Kingdom,2011-03-17 15:47:00
546869,7,120.33,12352.0,Norway,2011-03-17 16:00:00
546871,22,300.0,16746.0,United Kingdom,2011-03-17 16:10:00
546872,2,16.0,14462.0,United Kingdom,2011-03-17 16:11:00
546873,11,326.04,17591.0,United Kingdom,2011-03-17 16:23:00
546874,2,251.52,16976.0,United Kingdom,2011-03-17 16:33:00
546875,51,1017.68,12514.0,Italy,2011-03-17 16:38:00
546876,2,0.84,,United Kingdom,2011-03-17 16:45:00
546877,5,142.4,18210.0,United Kingdom,2011-03-17 16:58:00
546878,1,80.0,13631.0,United Kingdom,2011-03-17 17:13:00
546882,21,401.31,14422.0,United Kingdom,2011-03-17 17:26:00
546883,16,223.0,13707.0,United Kingdom,2011-03-17 18:03:00
546884,180,1546.93,,United Kingdom,2011-03-17 18:08:00
546888,168,1273.89,,United Kingdom,2011-03-17 18:15:00
546890,21,320.42,13394.0,United Kingdom,2011-03-17 18:18:00
546891,177,1464.43,,United Kingdom,2011-03-17 18:18:00
546892,153,1191.71,,United Kingdom,2011-03-17 18:20:00
546896,298,2398.2,,United Kingdom,2011-03-17 18:24:00
546898,4,8.8,17961.0,United Kingdom,2011-03-17 18:27:00
546899,21,946.2,14298.0,United Kingdom,2011-03-17 18:27:00
546900,1,25.2,14298.0,United Kingdom,2011-03-17 18:28:00
546902,1,33.2,14298.0,United Kingdom,2011-03-17 18:30:00
546908,11,316.85,15648.0,United Kingdom,2011-03-17 18:59:00
546909,21,220.6,14056.0,United Kingdom,2011-03-17 19:01:00
546910,28,145.55,13969.0,United Kingdom,2011-03-17 19:46:00
546911,18,337.71,17725.0,United Kingdom,2011-03-17 19:47:00
546912,64,474.19,15861.0,United Kingdom,2011-03-17 20:12:00
546913,49,248.29,15861.0,United Kingdom,2011-03-17 20:18:00
546914,7,177.15,13072.0,United Kingdom,2011-03-18 08:12:00
546915,19,359.73,15695.0,United Kingdom,2011-03-18 08:31:00
546916,3,50.25,15695.0,United Kingdom,2011-03-18 08:32:00
546917,44,743.71,14911.0,EIRE,2011-03-18 09:17:00
546918,4,309.4,15854.0,United Kingdom,2011-03-18 09:19:00
546919,3,241.44,12500.0,Germany,2011-03-18 09:55:00
546920,18,845.32,12471.0,Germany,2011-03-18 09:55:00
546921,2,33.0,12471.0,Germany,2011-03-18 09:57:00
546922,32,904.26,14110.0,United Kingdom,2011-03-18 09:59:00
546923,1,166.8,16716.0,United Kingdom,2011-03-18 10:03:00
546924,8,183.6,14059.0,United Kingdom,2011-03-18 10:06:00
546925,5,464.7,12647.0,Germany,2011-03-18 10:09:00
546926,2,108.5,17857.0,United Kingdom,2011-03-18 10:11:00
546927,21,1175.44,16672.0,United Kingdom,2011-03-18 10:15:00
546928,14,326.5,17685.0,United Kingdom,2011-03-18 10:16:00
546929,6,555.3,13090.0,United Kingdom,2011-03-18 10:34:00
546933,30,498.79,,United Kingdom,2011-03-18 11:02:00
546944,22,567.44,14701.0,United Kingdom,2011-03-18 11:13:00
546949,13,43.25,,United Kingdom,2011-03-18 11:22:00
546950,54,340.75,16511.0,United Kingdom,2011-03-18 11:24:00
546951,49,377.64,17673.0,United Kingdom,2011-03-18 11:30:00
546957,9,51.45,,United Kingdom,2011-03-18 11:32:00
546963,16,302.6,16779.0,United Kingdom,2011-03-18 11:39:00
546972,79,1750.62,,United Kingdom,2011-03-18 12:04:00
546973,36,461.52,,United Kingdom,2011-03-18 12:07:00
546974,35,404.64,,United Kingdom,2011-03-18 12:08:00
546976,45,651.18,,United Kingdom,2011-03-18 12:08:00
546977,65,895.2,,United Kingdom,2011-03-18 12:08:00
546979,13,752.43,16256.0,United Kingdom,2011-03-18 12:18:00
546980,23,462.2,13591.0,United Kingdom,2011-03-18 12:18:00
546981,7,152.55,14066.0,United Kingdom,2011-03-18 12:21:00
546982,48,114.85,15483.0,United Kingdom,2011-03-18 12:26:00
546983,47,795.75,16626.0,United Kingdom,2011-03-18 12:27:00
546984,64,266.0,15019.0,United Kingdom,2011-03-18 12:35:00
546985,5,111.95,18270.0,United Kingdom,2011-03-18 12:41:00
546986,46,780.35,14194.0,United Kingdom,2011-03-18 12:55:00
546988,18,282.12,14194.0,United Kingdom,2011-03-18 12:57:00
546990,27,530.4,14315.0,United Kingdom,2011-03-18 12:59:00
546991,22,167.43,12748.0,United Kingdom,2011-03-18 13:08:00
546992,16,4666.44,16684.0,United Kingdom,2011-03-18 13:18:00
546993,43,280.57,17921.0,United Kingdom,2011-03-18 13:19:00
546994,1,152.64,16684.0,United Kingdom,2011-03-18 13:20:00
546995,21,141.41,14041.0,United Kingdom,2011-03-18 13:25:00
546996,5,234.24,17060.0,United Kingdom,2011-03-18 13:27:00
546998,24,177.84,16023.0,United Kingdom,2011-03-18 13:32:00
546999,6,683.42,17133.0,United Kingdom,2011-03-18 13:47:00
547000,21,323.3,14282.0,United Kingdom,2011-03-18 13:51:00
547001,3,357.12,16656.0,United Kingdom,2011-03-18 13:52:00
547002,19,315.18,12878.0,United Kingdom,2011-03-18 14:02:00
547003,6,118.75,14155.0,United Kingdom,2011-03-18 14:13:00
547004,17,321.75,17419.0,United Kingdom,2011-03-18 14:14:00
547005,48,806.47,12474.0,Germany,2011-03-18 14:20:00
547006,3,10.15,,United Kingdom,2011-03-18 14:22:00
547007,1,1.25,,United Kingdom,2011-03-18 14:38:00
547009,1,1.25,,United Kingdom,2011-03-18 14:40:00
547017,7,113.35,13468.0,United Kingdom,2011-03-18 14:51:00
547018,12,174.6,17043.0,United Kingdom,2011-03-18 14:53:00
547019,22,115.78,17841.0,United Kingdom,2011-03-18 14:54:00
547020,16,368.36,17017.0,United Kingdom,2011-03-18 15:42:00
547021,14,197.72,13046.0,United Kingdom,2011-03-18 15:43:00
547022,5,22.24,17961.0,United Kingdom,2011-03-18 15:44:00
547023,8,833.1,16422.0,United Kingdom,2011-03-18 15:54:00
547025,1,3.75,,United Kingdom,2011-03-18 16:50:00
547026,20,344.9,14633.0,United Kingdom,2011-03-18 17:07:00
547028,22,447.5,13593.0,United Kingdom,2011-03-20 10:13:00
547029,7,405.0,15465.0,United Kingdom,2011-03-20 10:17:00
547030,25,371.8,12948.0,United Kingdom,2011-03-20 10:17:00
547032,3,662.62,13798.0,United Kingdom,2011-03-20 10:24:00
547033,7,168.7,15898.0,United Kingdom,2011-03-20 10:28:00
547034,8,361.4,18229.0,United Kingdom,2011-03-20 10:30:00
547035,18,282.28,13911.0,United Kingdom,2011-03-20 10:33:00
547036,11,380.4,17017.0,United Kingdom,2011-03-20 10:35:00
547037,4,1224.6,14101.0,United Kingdom,2011-03-20 10:37:00
547038,5,211.5,15703.0,United Kingdom,2011-03-20 10:51:00
547039,2,96.6,14560.0,United Kingdom,2011-03-20 10:51:00
547040,2,62.7,15938.0,United Kingdom,2011-03-20 10:53:00
547041,5,300.0,13777.0,United Kingdom,2011-03-20 10:56:00
547042,224,1880.11,,United Kingdom,2011-03-20 11:00:00
547044,20,225.4,14071.0,United Kingdom,2011-03-20 11:33:00
547045,2,585.12,17856.0,United Kingdom,2011-03-20 11:37:00
547046,10,146.87,13725.0,United Kingdom,2011-03-20 11:43:00
547047,6,982.08,14258.0,United Kingdom,2011-03-20 11:46:00
547048,11,197.8,14911.0,EIRE,2011-03-20 11:52:00
547049,19,330.5,17134.0,United Kingdom,2011-03-20 11:56:00
547050,15,163.25,17795.0,United Kingdom,2011-03-20 12:02:00
547051,10,138.68,12902.0,United Kingdom,2011-03-20 12:06:00
547052,21,171.75,18225.0,United Kingdom,2011-03-20 12:07:00
547053,11,499.84,13001.0,United Kingdom,2011-03-20 12:08:00
547055,24,119.08,16444.0,United Kingdom,2011-03-20 12:14:00
547056,3,87.8,16402.0,United Kingdom,2011-03-20 12:25:00
547057,6,130.05,14217.0,United Kingdom,2011-03-20 12:28:00
547058,47,693.18,14232.0,United Kingdom,2011-03-20 12:44:00
547059,8,172.9,14693.0,United Kingdom,2011-03-20 12:50:00
547060,21,135.44,17954.0,United Kingdom,2011-03-20 12:57:00
547061,15,226.3,12407.0,Belgium,2011-03-20 13:21:00
547062,65,224.49,16728.0,United Kingdom,2011-03-20 13:28:00
547063,271,2449.79,14769.0,United Kingdom,2011-03-20 13:33:00
547064,12,320.62,16096.0,United Kingdom,2011-03-20 13:38:00
547065,11,185.85,17068.0,United Kingdom,2011-03-20 13:38:00
547066,30,562.63,12921.0,United Kingdom,2011-03-20 13:41:00
547067,10,501.24,12921.0,United Kingdom,2011-03-20 13:43:00
547068,20,393.0,13985.0,United Kingdom,2011-03-20 13:48:00
547069,57,242.0,16710.0,United Kingdom,2011-03-20 13:52:00
547070,46,205.13,16115.0,United Kingdom,2011-03-20 13:58:00
547071,11,239.85,12693.0,Germany,2011-03-20 13:59:00
547072,6,76.72,13592.0,United Kingdom,2011-03-20 14:01:00
547073,30,345.82,17211.0,United Kingdom,2011-03-20 14:23:00
547074,11,176.34,13102.0,United Kingdom,2011-03-20 14:35:00
547075,31,986.75,15288.0,United Kingdom,2011-03-20 14:35:00
547076,17,446.15,15140.0,United Kingdom,2011-03-20 14:37:00
547077,4,93.4,12843.0,United Kingdom,2011-03-20 14:38:00
547078,9,350.8,14408.0,United Kingdom,2011-03-20 14:41:00
547079,34,267.18,15408.0,United Kingdom,2011-03-20 15:02:00
547080,5,113.5,15445.0,United Kingdom,2011-03-20 15:06:00
547081,14,222.9,14205.0,United Kingdom,2011-03-20 15:07:00
547082,5,27.65,,United Kingdom,2011-03-20 15:15:00
547083,36,247.25,15452.0,United Kingdom,2011-03-20 15:21:00
547084,4,94.65,17690.0,United Kingdom,2011-03-20 15:24:00
547085,3,124.08,12600.0,Germany,2011-03-20 15:41:00
547086,10,409.2,12428.0,Finland,2011-03-20 15:46:00
547087,15,316.02,12726.0,France,2011-03-20 15:58:00
547088,18,304.9,14223.0,United Kingdom,2011-03-20 16:02:00
547089,8,160.93,,United Kingdom,2011-03-20 16:10:00
547090,12,203.4,17230.0,United Kingdom,2011-03-20 16:12:00
547092,14,226.21,16619.0,United Kingdom,2011-03-21 08:18:00
547093,21,300.52,14762.0,United Kingdom,2011-03-21 08:20:00
547094,31,922.1,13934.0,United Kingdom,2011-03-21 08:39:00
547095,24,332.6,13018.0,United Kingdom,2011-03-21 09:03:00
547096,11,198.8,15669.0,United Kingdom,2011-03-21 09:13:00
547097,16,259.35,13021.0,United Kingdom,2011-03-21 09:33:00
547098,24,409.1,16384.0,United Kingdom,2011-03-21 10:13:00
547099,10,158.95,18224.0,United Kingdom,2011-03-21 10:30:00
547100,26,536.78,15615.0,United Kingdom,2011-03-21 10:31:00
547101,4,585.0,16029.0,United Kingdom,2011-03-21 10:34:00
547102,67,1005.1,14245.0,United Kingdom,2011-03-21 10:41:00
547103,16,527.85,15218.0,United Kingdom,2011-03-21 10:54:00
547105,5,305.52,13854.0,United Kingdom,2011-03-21 11:20:00
547106,40,614.85,15039.0,United Kingdom,2011-03-21 11:24:00
547107,8,174.16,17315.0,United Kingdom,2011-03-21 11:34:00
547108,21,227.92,14659.0,United Kingdom,2011-03-21 11:36:00
547109,20,347.35,12423.0,Belgium,2011-03-21 11:46:00
547114,21,164.34,14688.0,United Kingdom,2011-03-21 11:49:00
547122,16,298.11,17678.0,United Kingdom,2011-03-21 11:52:00
547134,14,169.73,15996.0,United Kingdom,2011-03-21 11:57:00
547154,1,600.0,15299.0,United Kingdom,2011-03-21 12:06:00
547165,1,15.6,13593.0,United Kingdom,2011-03-21 12:10:00
547171,7,151.45,17849.0,United Kingdom,2011-03-21 12:13:00
547192,6,95.8,15855.0,United Kingdom,2011-03-21 12:32:00
547194,38,201.24,12637.0,France,2011-03-21 12:42:00
547195,32,788.91,17204.0,United Kingdom,2011-03-21 12:42:00
547196,4,4.63,12637.0,France,2011-03-21 12:44:00
547197,7,108.42,17811.0,United Kingdom,2011-03-21 12:45:00
547199,35,131.5,14606.0,United Kingdom,2011-03-21 12:53:00
547200,11,188.73,16036.0,United Kingdom,2011-03-21 13:01:00
547201,6,489.12,13113.0,United Kingdom,2011-03-21 13:35:00
547202,29,248.2,17841.0,United Kingdom,2011-03-21 13:38:00
547203,17,265.63,17146.0,United Kingdom,2011-03-21 13:51:00
547204,6,90.8,13491.0,United Kingdom,2011-03-21 13:58:00
547205,16,313.55,16558.0,United Kingdom,2011-03-21 14:00:00
547206,31,151.9,16791.0,United Kingdom,2011-03-21 14:18:00
547207,1,15.0,17763.0,United Kingdom,2011-03-21 14:25:00
547209,82,2340.05,13081.0,United Kingdom,2011-03-21 14:44:00
547219,24,431.6,,United Kingdom,2011-03-21 14:51:00
547220,5,154.4,13410.0,United Kingdom,2011-03-21 15:02:00
547221,11,200.29,13262.0,United Kingdom,2011-03-21 15:06:00
547222,10,175.1,18008.0,United Kingdom,2011-03-21 15:07:00
547223,75,500.34,12867.0,United Kingdom,2011-03-21 15:10:00
547224,22,180.9,,United Kingdom,2011-03-21 15:15:00
547225,1,7.65,,United Kingdom,2011-03-21 15:20:00
547226,9,110.65,14167.0,United Kingdom,2011-03-21 15:33:00
547227,4,147.6,12748.0,United Kingdom,2011-03-21 15:40:00
547233,8,315.9,17152.0,United Kingdom,2011-03-21 16:20:00
547238,15,35.92,,United Kingdom,2011-03-21 16:31:00
547239,2,8.4,,United Kingdom,2011-03-21 16:32:00
547240,42,103.72,17585.0,United Kingdom,2011-03-21 16:32:00
547243,54,246.92,17231.0,United Kingdom,2011-03-21 16:59:00
547244,5,131.26,16427.0,United Kingdom,2011-03-21 17:10:00
547245,8,114.56,14632.0,United Kingdom,2011-03-22 08:49:00
547246,10,596.4,16191.0,United Kingdom,2011-03-22 08:54:00
547247,24,440.29,18225.0,United Kingdom,2011-03-22 09:01:00
547248,204,1891.39,,United Kingdom,2011-03-22 09:23:00
547249,174,1656.3,,United Kingdom,2011-03-22 09:27:00
547250,153,1940.13,,United Kingdom,2011-03-22 09:30:00
547251,20,398.22,17865.0,United Kingdom,2011-03-22 09:43:00
547252,16,357.58,13900.0,United Kingdom,2011-03-22 10:13:00
547253,67,687.15,13869.0,United Kingdom,2011-03-22 10:44:00
547273,28,448.65,14530.0,United Kingdom,2011-03-22 11:05:00
547324,8,317.8,13014.0,United Kingdom,2011-03-22 11:27:00
547327,31,523.98,12681.0,France,2011-03-22 11:28:00
547328,1,0.0,,United Kingdom,2011-03-22 11:37:00
547329,1,0.0,,United Kingdom,2011-03-22 11:38:00
547330,1,0.0,,United Kingdom,2011-03-22 11:40:00
547331,1,0.0,,United Kingdom,2011-03-22 11:41:00
547332,1,0.0,,United Kingdom,2011-03-22 11:42:00
547333,1,0.0,,United Kingdom,2011-03-22 11:43:00
547334,12,346.7,15044.0,United Kingdom,2011-03-22 11:43:00
547335,1,0.0,,United Kingdom,2011-03-22 11:44:00
547336,1,0.0,,United Kingdom,2011-03-22 11:45:00
547337,1,0.0,,United Kingdom,2011-03-22 11:47:00
547338,1,0.0,,United Kingdom,2011-03-22 11:49:00
547339,1,0.0,,United Kingdom,2011-03-22 11:51:00
547340,5,362.0,14875.0,United Kingdom,2011-03-22 11:53:00
547341,1,0.0,,United Kingdom,2011-03-22 11:53:00
547343,1,0.0,,United Kingdom,2011-03-22 11:54:00
547344,1,0.0,,United Kingdom,2011-03-22 11:55:00
547345,1,0.0,,United Kingdom,2011-03-22 11:55:00
547346,1,0.0,,United Kingdom,2011-03-22 11:56:00
547347,1,0.0,,United Kingdom,2011-03-22 11:56:00
547348,1,0.0,,United Kingdom,2011-03-22 11:57:00
547349,19,313.77,15132.0,United Kingdom,2011-03-22 12:02:00
547350,41,657.68,17272.0,United Kingdom,2011-03-22 12:05:00
547357,33,493.11,17613.0,United Kingdom,2011-03-22 12:15:00
547358,151,918.83,15998.0,United Kingdom,2011-03-22 12:25:00
547359,68,326.8,15719.0,United Kingdom,2011-03-22 12:27:00
547360,21,517.55,16135.0,United Kingdom,2011-03-22 12:30:00
547361,18,365.36,15298.0,United Kingdom,2011-03-22 12:31:00
547362,39,3221.88,13694.0,United Kingdom,2011-03-22 12:33:00
547363,1,0.0,,United Kingdom,2011-03-22 12:33:00
547364,3,29.1,,United Kingdom,2011-03-22 12:34:00
547365,12,235.71,12775.0,Netherlands,2011-03-22 12:36:00
547366,9,215.05,12831.0,United Kingdom,2011-03-22 13:02:00
547367,44,200.16,15437.0,United Kingdom,2011-03-22 13:11:00
547369,1,0.0,,United Kingdom,2011-03-22 13:24:00
547370,29,200.52,14711.0,United Kingdom,2011-03-22 13:32:00
547371,4,314.6,14377.0,United Kingdom,2011-03-22 13:38:00
547372,26,156.3,16374.0,United Kingdom,2011-03-22 13:46:00
547373,4,450.5,13798.0,United Kingdom,2011-03-22 13:52:00
547374,77,284.23,16110.0,United Kingdom,2011-03-22 13:54:00
547375,34,512.13,13196.0,United Kingdom,2011-03-22 14:24:00
547377,22,401.35,13050.0,United Kingdom,2011-03-22 14:43:00
547378,10,905.1,14051.0,United Kingdom,2011-03-22 14:56:00
547379,29,498.32,12720.0,Germany,2011-03-22 15:13:00
547380,46,214.28,16809.0,United Kingdom,2011-03-22 15:20:00
547381,24,201.39,18041.0,United Kingdom,2011-03-22 15:25:00
547382,56,237.07,15457.0,United Kingdom,2011-03-22 15:31:00
547383,45,803.66,12613.0,Germany,2011-03-22 15:42:00
547384,1,18.0,12613.0,Germany,2011-03-22 15:46:00
547385,138,1194.37,,United Kingdom,2011-03-22 15:48:00
547386,185,1504.91,,United Kingdom,2011-03-22 15:52:00
547387,44,1085.99,12539.0,Spain,2011-03-22 16:00:00
547389,37,292.47,16721.0,United Kingdom,2011-03-22 16:08:00
547390,8,160.33,12352.0,Norway,2011-03-22 16:08:00
547391,1,70.8,14735.0,United Kingdom,2011-03-22 16:32:00
547393,1,14.25,,United Kingdom,2011-03-22 16:35:00
547394,1,0.0,,United Kingdom,2011-03-22 16:38:00
547395,1,0.0,,United Kingdom,2011-03-22 16:38:00
547396,77,2162.26,,United Kingdom,2011-03-22 16:54:00
547397,51,500.95,,United Kingdom,2011-03-22 16:55:00
547398,45,540.52,,United Kingdom,2011-03-22 16:55:00
547399,48,567.69,,United Kingdom,2011-03-22 16:55:00
547400,36,449.42,,United Kingdom,2011-03-22 16:56:00
547401,27,198.02,17576.0,United Kingdom,2011-03-22 17:00:00
547402,1,0.0,,United Kingdom,2011-03-22 17:04:00
547403,1,0.0,,United Kingdom,2011-03-22 17:05:00
547404,1,0.0,,United Kingdom,2011-03-22 17:05:00
547405,8,114.0,17705.0,United Kingdom,2011-03-23 08:22:00
